identifier,logFC,AveExpr,t_stat,P.Value,adj.P.Val,B,gene_name,symbol
IL1RAP~Q9NPH3,0.02561173317024057,14.68175595825084,0.12261346049217971,0.903185469389316,0.9602603826434081,-6.627498034663934,IL1RAP,IL1RAP
LYPD3~O95274,0.08115612342941603,8.432793445203618,0.11990400443570479,0.9053141618082079,0.9614576757187945,-6.627831033624963,LYPD3,LYPD3
IGLV3-16~A0A075B6K0,-0.03167363200681805,17.43503938596452,-0.11689389284267024,0.9076799006860303,0.9627681601214242,-6.628192266860396,IGLV3-16,IGLV3-16
APMAP~Q9HDC9,-0.03400606339397072,13.841874063480267,-0.1157794681190363,0.908555980093732,0.9627681601214242,-6.628323677768801,APMAP,APMAP
SPTLC2~O15270,0.10192342572845892,6.98191096739683,0.11365763386716714,0.9102243326693675,0.9634714514679067,-6.628570403419642,SPTLC2,SPTLC2
IGHV5-10-1~A0A0J9YXX1,0.1243784186123662,11.364060953904668,0.10653533771889988,0.9158274305067448,0.9676751112681451,-6.629365238371407,IGHV5-10-1,IGHV5-10-1
XPO1~A0A7I2V2H0,0.08467398019327277,6.973286244629236,0.10604446327938409,0.9162137654134261,0.9676751112681451,-6.629418126416036,XPO1,XPO1
HNRNPM~A0A087X0X3,-0.0792879906031505,6.891305259231028,-0.09839650573960192,0.9222355873843795,0.972950967359157,-6.6302106096496045,HNRNPM,HNRNPM
RNH1~P13489,0.08097171980193174,10.838764870852467,0.09712380651015884,0.923238144209419,0.972950967359157,-6.630336736322262,RNH1,RNH1
NECTIN1~A0A8V8TKI1,-0.058008966451044586,9.83401531534016,-0.08816527550182843,0.9302986638966793,0.9793154979988096,-6.631178110478705,NECTIN1,NECTIN1
HPD~A0A0B4J1R4,0.07098905230633434,7.129068959767303,0.08602572783061997,0.9319857862208948,0.979637524358166,-6.631367024567479,HPD,HPD
ATP5F1D~P30049,0.0698758381479676,6.965887173606586,0.07967021861214833,0.9369992275422907,0.979637524358166,-6.631900837146246,ATP5F1D,ATP5F1D
CPPED1~Q9BRF8,0.06018064221948194,6.961039575642343,0.07834427284330382,0.9380455155993432,0.979637524358166,-6.632007045338964,CPPED1,CPPED1
LILRA3~A0A0G2JMY9,-0.04565347262713182,12.577679467628052,-0.07793820076461816,0.9383659647616246,0.979637524358166,-6.63203921530787,LILRA3,LILRA3
PROC~E7END6,-0.01051436331570521,15.983569733414107,-0.07777881961587657,0.9384917422285524,0.979637524358166,-6.632051796184023,PROC,PROC
GNAQ~B1AM21,-0.057388189883880614,6.902255159590662,-0.075789128585487045,0.9400620640738615,0.979637524358166,-6.6322066872500764,GNAQ,GNAQ
SHBG~I3L145,-0.026822157755113096,17.032051561550254,-0.07575157353136143,0.9400917059797669,0.979637524358166,-6.632209572211397,SHBG,SHBG
OIT3~Q8WWZ8,-0.03307722239173749,11.590071186267599,-0.07567098506325161,0.940155314110978,0.979637524358166,-6.6322157581543815,OIT3,OIT3
ATIC~P31939,-0.06088314564634256,6.9005076817094295,-0.07482918067758901,0.9408197705254128,0.979637524358166,-6.632279981297931,ATIC,ATIC
NUDT5~A6NCQ0,0.05589051346775609,6.95889451126648,0.07097734994309715,0.9438606563123804,0.9815448940004455,-6.632564684499123,NUDT5,NUDT5
IGHV2-26~A0A0B4J1V2,0.020029301391879528,16.214441233462786,0.0699161630748402,0.9446985788971962,0.9815448940004455,-6.632640478701382,IGHV2-26,IGHV2-26
LCP1~P13796,-0.01808327886924488,15.738866334796601,-0.06598202160885208,0.9478055638237088,0.9825126010330321,-6.63291151128392,LCP1,LCP1
OGN~P20774,0.021898474478843966,11.881547996870868,0.06485481301918598,0.9486959313512656,0.9825126010330321,-6.632986276042173,OGN,OGN
ANXA6~A0A0S2Z377,0.06483437454567387,10.267778941932928,0.06484521553257265,0.9487035125720413,0.9825126010330321,-6.632986907088489,ANXA6,ANXA6
CKM~P06732,-0.023975766978042046,11.058580589492221,-0.05854338562563313,0.9536824538115956,0.9866035309658255,-6.633381101786192,CKM,CKM
DPYSL2~A0A1C7CYX9,0.04953766119258418,10.79696663534851,0.05274498343961359,0.9582653261726142,0.9902763446115701,-6.633708244356413,DPYSL2,DPYSL2
MPO~P05164,-0.04406899237872608,7.180516729284604,-0.049776505344681504,0.9606120862260079,0.9910892794432253,-6.633862533120435,MPO,MPO
RPS19~A0A075B6E2,-0.04042223249246213,6.910738138286371,-0.04913547737676888,0.9611189049866522,0.9910892794432253,-6.6338946781617585,RPS19,RPS19
GNAI2~F8WE78,0.051867011408889496,8.485162232606807,0.04721940919307535,0.96263391171124,0.9912644301620664,-6.633988277877606,GNAI2,GNAI2
B3GNT2~Q9NY97,0.029343097768995463,10.20320961320516,0.04630616959846515,0.9633560468311219,0.9912644301620664,-6.634031579766368,B3GNT2,B3GNT2
SLC4A1~P02730,-0.045997663240232356,10.66759236213059,-0.04182574963166099,0.9668993389674032,0.9934596233028591,-6.634231771892602,SLC4A1,SLC4A1
IGKV2-29~A2NJV5,0.01709793280404881,17.293758712959338,0.03830845604892616,0.969681436497505,0.9934596233028591,-6.634374669941598,IGKV2-29,IGKV2-29
IGHV3-23~P01764,-0.009707402758067474,13.514324858716504,-0.035842385715487604,0.9716322735527205,0.9934596233028591,-6.634467379500982,IGHV3-23,IGHV3-23
KRT2~P35908,-0.03533130191784295,7.734726916911287,-0.03574058650094761,0.9717128078793458,0.9934596233028591,-6.6344710740246065,KRT2,KRT2
LMNA~A0A6Q8PFJ0,0.028863155625915127,6.94538083234556,0.035463336102700485,0.9719321448356721,0.9934596233028591,-6.634481082791629,LMNA,LMNA
MYL1~P05976,0.027641015204324937,6.962928602407222,0.0332334416597058,0.9736963272458768,0.9934596233028591,-6.634558747972129,MYL1,MYL1
ANXA1~P04083,0.025018567999149255,12.821230374514865,0.033103958303861696,0.9737987723151895,0.9934596233028591,-6.634563102882291,ANXA1,ANXA1
TTN~A0A0A0MRA3,0.025512917412719105,6.943705713238961,0.03083760583717935,0.9755919443143386,0.9934596233028591,-6.634636574327656,TTN,TTN
GHR~A0A087X0H5,0.02487160886087736,8.116287549699614,0.028397121529677598,0.9775230363083629,0.9934596233028591,-6.634709867294161,GHR,GHR
KNG1~P01042,-0.004198488217674878,21.434526158391186,-0.02705422613362445,0.9785856942740252,0.9934596233028591,-6.634747621531279,KNG1,KNG1
C8G~P07360,-0.03125016037318318,11.037608990910643,-0.025839562672366215,0.979546914291977,0.9934596233028591,-6.634780195675665,C8G,C8G
PLA2G7~Q13093,0.021542109930726028,10.485897171639145,0.025527937810226078,0.9797935226972279,0.9934596233028591,-6.634788311515423,PLA2G7,PLA2G7
HP~H0Y300,-0.027382203935195193,8.763470687943116,-0.023582536896902744,0.981333085892987,0.9934596233028591,-6.634836750714449,HP,HP
CNTRL~Q5JVD1,-0.0187211447509954,6.921588682157104,-0.022484226529641778,0.9822023059866218,0.9934596233028591,-6.634862403085006,CNTRL,CNTRL
ERAP2~D6RGW0,-0.02667610176197499,9.345357860028173,-0.021835126071880526,0.9827160247732962,0.9934596233028591,-6.634876988560635,ERAP2,ERAP2
MASP2~A0A8V8TP45,-0.004422567014856327,14.154348830336149,-0.02182780983466413,0.9827218151197912,0.9934596233028591,-6.634877150523777,MASP2,MASP2
AK2~A0A5F9ZHP2,-0.017471399726832537,6.9222135546691845,-0.021349594829424553,0.9831002945927145,0.9934596233028591,-6.634887619286432,AK2,AK2
RPL14~E7EPB3,0.016408485920289984,6.939153497492746,0.019314210972870352,0.9847112265024346,0.9940400697008787,-6.634929582688253,RPL14,RPL14
GLIPR2~Q5VZR0,0.015110113947706338,8.709880679656115,0.017178430434966287,0.9864016888282402,0.9946994948331044,-6.63496909927093,GLIPR2,GLIPR2
S100A9~P06702,0.006828626082000966,17.53916667779318,0.01072939891233687,0.9915068507127243,0.9961153295415441,-6.635060339484088,S100A9,S100A9
RPL18A~M0R0P7,-0.008145560664936546,6.926876474200133,-0.009724559110730002,0.9923018496966091,0.9961153295415441,-6.635070771378375,RPL18A,RPL18A
CYB5A~P00167,-0.00736007679818762,6.9272692161335065,-0.00958749241454301,0.9924103509079554,0.9961153295415441,-6.635072113466889,CYB5A,CYB5A
AHSP~Q9NZD4,-0.009405305027890165,10.023185999199676,-0.008843588882464448,0.9929992231926134,0.9961153295415441,-6.635079065124168,AHSP,AHSP
SERPINA7~P05543,-7.191098050398637e-4,18.71960215052512,-0.004953620956392723,0.9960785700085693,0.9980269634492698,-6.635106277012203,SERPINA7,SERPINA7
CALML5~Q9NZT1,-0.0023356776229670473,6.929781415721118,-0.0028875690035042247,0.9977141102784599,0.9980269634492698,-6.635114490830366,CALML5,CALML5
CFAP61~Q8NHU2,-0.0025528179386506977,7.653722966951551,-0.0024923674359965294,0.9980269634492698,0.9980269634492698,-6.6351155688279855,CFAP61,CFAP61
